,playlist_name,artist_name,track_name,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
113,looking for a savior,Born Ruffians,It Could Be So (Bonus Track),0.711,https://api.spotify.com/v1/audio-analysis/2ZdBqA9oASdoxUNkEBhRxL,0.542,222000,0.131,2ZdBqA9oASdoxUNkEBhRxL,0.0,3,0.345,-12.056,1,0.064,['tempo'],3,https://api.spotify.com/v1/tracks/2ZdBqA9oASdoxUNkEBhRxL,['type'],spotify:track:2ZdBqA9oASdoxUNkEBhRxL,0.341
114,looking for a savior,Noah Gundersen,"Jesus, Jesus",0.0235,https://api.spotify.com/v1/audio-analysis/1KkFmmhPyIwPDM3tzWgqT8,0.386,258440,0.601,1KkFmmhPyIwPDM3tzWgqT8,1.9e-05,11,0.104,-5.294,1,0.0296,['tempo'],4,https://api.spotify.com/v1/tracks/1KkFmmhPyIwPDM3tzWgqT8,['type'],spotify:track:1KkFmmhPyIwPDM3tzWgqT8,0.426
115,looking for a savior,Noah Gundersen,Ledges,0.719,https://api.spotify.com/v1/audio-analysis/23n7KwXOXC9giXTz5Q71NH,0.647,205268,0.339,23n7KwXOXC9giXTz5Q71NH,1.89e-06,6,0.104,-8.551,1,0.185,['tempo'],4,https://api.spotify.com/v1/tracks/23n7KwXOXC9giXTz5Q71NH,['type'],spotify:track:23n7KwXOXC9giXTz5Q71NH,0.653
116,looking for a savior,Jon Bellion,Human,0.617,https://api.spotify.com/v1/audio-analysis/0bAM9qivrntXnHyklRRx39,0.502,165133,0.311,0bAM9qivrntXnHyklRRx39,4.32e-05,1,0.129,-13.421,1,0.0285,['tempo'],4,https://api.spotify.com/v1/tracks/0bAM9qivrntXnHyklRRx39,['type'],spotify:track:0bAM9qivrntXnHyklRRx39,0.4
117,looking for a savior,The Weepies,World Spins Madly On,0.669,https://api.spotify.com/v1/audio-analysis/4ulfW2HeDJQxa93d6XI4am,0.49,217493,0.491,4ulfW2HeDJQxa93d6XI4am,0.0086,0,0.114,-10.24,1,0.0402,['tempo'],3,https://api.spotify.com/v1/tracks/4ulfW2HeDJQxa93d6XI4am,['type'],spotify:track:4ulfW2HeDJQxa93d6XI4am,0.482
118,looking for a savior,Deb Talan,World Spins Madly On,0.477,https://api.spotify.com/v1/audio-analysis/0OT0cCKbSmSMRvyWeqEFBq,0.439,337423,0.483,0OT0cCKbSmSMRvyWeqEFBq,0.0,2,0.553,-9.449,1,0.315,['tempo'],4,https://api.spotify.com/v1/tracks/0OT0cCKbSmSMRvyWeqEFBq,['type'],spotify:track:0OT0cCKbSmSMRvyWeqEFBq,0.292
119,Heavy Feeling,Bon Iver,Holocene,0.943,https://api.spotify.com/v1/audio-analysis/4fbvXwMTXPWaFyaMWUm9CR,0.374,336613,0.304,4fbvXwMTXPWaFyaMWUm9CR,0.298,1,0.126,-14.52,1,0.0302,['tempo'],4,https://api.spotify.com/v1/tracks/4fbvXwMTXPWaFyaMWUm9CR,['type'],spotify:track:4fbvXwMTXPWaFyaMWUm9CR,0.147
120,Heavy Feeling,Bon Iver,Blindsided,0.958,https://api.spotify.com/v1/audio-analysis/4cTD99OSLy19Uh2exKRQNa,0.671,329267,0.147,4cTD99OSLy19Uh2exKRQNa,0.0779,10,0.144,-18.626,1,0.0366,['tempo'],4,https://api.spotify.com/v1/tracks/4cTD99OSLy19Uh2exKRQNa,['type'],spotify:track:4cTD99OSLy19Uh2exKRQNa,0.0556
121,Heavy Feeling,Daughter,Smother,0.925,https://api.spotify.com/v1/audio-analysis/1drUAdX3NY4dTieuxdedLY,0.507,240560,0.138,1drUAdX3NY4dTieuxdedLY,0.0777,1,0.12,-16.447,1,0.0334,['tempo'],4,https://api.spotify.com/v1/tracks/1drUAdX3NY4dTieuxdedLY,['type'],spotify:track:1drUAdX3NY4dTieuxdedLY,0.115
122,Heavy Feeling,José González,Stay Alive,0.726,https://api.spotify.com/v1/audio-analysis/0ZNYGrmcehorhh9JOeg5Iv,0.714,266907,0.306,0ZNYGrmcehorhh9JOeg5Iv,0.168,6,0.0924,-12.111,1,0.0388,['tempo'],4,https://api.spotify.com/v1/tracks/0ZNYGrmcehorhh9JOeg5Iv,['type'],spotify:track:0ZNYGrmcehorhh9JOeg5Iv,0.314
123,Heavy Feeling,James Vincent McMorrow,We Don't Eat,0.91,https://api.spotify.com/v1/audio-analysis/3aDzxZK00STXm41wUiuKS2,0.432,293800,0.372,3aDzxZK00STXm41wUiuKS2,0.0105,7,0.121,-12.494,1,0.0481,['tempo'],4,https://api.spotify.com/v1/tracks/3aDzxZK00STXm41wUiuKS2,['type'],spotify:track:3aDzxZK00STXm41wUiuKS2,0.373
124,Heavy Feeling,James Vincent McMorrow,Higher Love,0.964,https://api.spotify.com/v1/audio-analysis/5ita5p8yV0UbQNuCXNZQgM,0.373,214787,0.114,5ita5p8yV0UbQNuCXNZQgM,0.000498,5,0.111,-17.951,1,0.0476,['tempo'],1,https://api.spotify.com/v1/tracks/5ita5p8yV0UbQNuCXNZQgM,['type'],spotify:track:5ita5p8yV0UbQNuCXNZQgM,0.173
125,Heavy Feeling,Benjamin Francis Leftwich,Atlas Hands,0.889,https://api.spotify.com/v1/audio-analysis/4C9kCkhaZcbgk5IyZoPFjC,0.638,173080,0.308,4C9kCkhaZcbgk5IyZoPFjC,0.000853,6,0.0543,-11.89,1,0.0301,['tempo'],4,https://api.spotify.com/v1/tracks/4C9kCkhaZcbgk5IyZoPFjC,['type'],spotify:track:4C9kCkhaZcbgk5IyZoPFjC,0.466
126,Heavy Feeling,Perfume Genius,Sister Song,0.926,https://api.spotify.com/v1/audio-analysis/2FWIv8b2MsV1L5MrsIXPiV,0.429,146213,0.103,2FWIv8b2MsV1L5MrsIXPiV,0.0,4,0.115,-18.283,1,0.0582,['tempo'],4,https://api.spotify.com/v1/tracks/2FWIv8b2MsV1L5MrsIXPiV,['type'],spotify:track:2FWIv8b2MsV1L5MrsIXPiV,0.156
127,Heavy Feeling,The Weepies,Can't Go Back Now,0.497,https://api.spotify.com/v1/audio-analysis/23qG0GvQXTvWOQVZsjO3L4,0.69,137880,0.552,23qG0GvQXTvWOQVZsjO3L4,0.000589,5,0.197,-9.114,1,0.0264,['tempo'],4,https://api.spotify.com/v1/tracks/23qG0GvQXTvWOQVZsjO3L4,['type'],spotify:track:23qG0GvQXTvWOQVZsjO3L4,0.685
128,Heavy Feeling,Deb Talan,Can't Go Back Now,0.876,https://api.spotify.com/v1/audio-analysis/69dDr3w8IIcOGKwlW5XntT,0.582,188080,0.232,69dDr3w8IIcOGKwlW5XntT,1.32e-06,4,0.107,-11.693,1,0.0451,['tempo'],4,https://api.spotify.com/v1/tracks/69dDr3w8IIcOGKwlW5XntT,['type'],spotify:track:69dDr3w8IIcOGKwlW5XntT,0.238
129,Heavy Feeling,Steve Tannen,Can't Go Back Now,0.686,https://api.spotify.com/v1/audio-analysis/1cbaOoyf64TK4lY6jDmhDH,0.65,250120,0.623,1cbaOoyf64TK4lY6jDmhDH,0.0,4,0.063,-5.226,0,0.0288,['tempo'],4,https://api.spotify.com/v1/tracks/1cbaOoyf64TK4lY6jDmhDH,['type'],spotify:track:1cbaOoyf64TK4lY6jDmhDH,0.336
130,Heavy Feeling,Amos Lee,"Keep It Loose, Keep It Tight",0.885,https://api.spotify.com/v1/audio-analysis/4aBi3ZJdrtLYKiMCKVvvht,0.264,370667,0.128,4aBi3ZJdrtLYKiMCKVvvht,0.352,9,0.105,-15.443,1,0.034,['tempo'],4,https://api.spotify.com/v1/tracks/4aBi3ZJdrtLYKiMCKVvvht,['type'],spotify:track:4aBi3ZJdrtLYKiMCKVvvht,0.0774
131,Heavy Feeling,City and Colour,Sleeping Sickness,0.883,https://api.spotify.com/v1/audio-analysis/6ylnImVpCCEmXFUD3PZySf,0.51,250280,0.255,6ylnImVpCCEmXFUD3PZySf,0.55,0,0.0696,-15.903,1,0.0291,['tempo'],3,https://api.spotify.com/v1/tracks/6ylnImVpCCEmXFUD3PZySf,['type'],spotify:track:6ylnImVpCCEmXFUD3PZySf,0.188
132,Heavy Feeling,The Cinematic Orchestra,To Build A Home (feat. Patrick Watson),0.902,https://api.spotify.com/v1/audio-analysis/6wXWzOIf6gOnyqJMT3VZah,0.115,400427,0.258,6wXWzOIf6gOnyqJMT3VZah,0.869,2,0.0935,-12.945,1,0.0376,['tempo'],4,https://api.spotify.com/v1/tracks/6wXWzOIf6gOnyqJMT3VZah,['type'],spotify:track:6wXWzOIf6gOnyqJMT3VZah,0.0391
133,Heavy Feeling,The Smiths,Asleep - 2008 Remaster,0.442,https://api.spotify.com/v1/audio-analysis/4162rMrHU1zRsh1SeUEFLs,0.638,207733,0.431,4162rMrHU1zRsh1SeUEFLs,0.744,11,0.141,-9.284,1,0.027,['tempo'],4,https://api.spotify.com/v1/tracks/4162rMrHU1zRsh1SeUEFLs,['type'],spotify:track:4162rMrHU1zRsh1SeUEFLs,0.198
134,Heavy Feeling,2CELLOS,Benedictus,0.00103,https://api.spotify.com/v1/audio-analysis/1oTo3ijRbaDAtrjJrGAPSw,0.664,227240,0.781,1oTo3ijRbaDAtrjJrGAPSw,5.33e-06,11,0.0867,-6.547,1,0.0339,['tempo'],4,https://api.spotify.com/v1/tracks/1oTo3ijRbaDAtrjJrGAPSw,['type'],spotify:track:1oTo3ijRbaDAtrjJrGAPSw,0.593
135,Heavy Feeling,Born Ruffians,Fuck Feelings,0.0102,https://api.spotify.com/v1/audio-analysis/6b2oQwSGFkzsMtQruIWm2p,0.515,238640,0.43,6b2oQwSGFkzsMtQruIWm2p,0.000141,7,0.129,-9.935,1,0.0369,['tempo'],4,https://api.spotify.com/v1/tracks/6b2oQwSGFkzsMtQruIWm2p,['type'],spotify:track:6b2oQwSGFkzsMtQruIWm2p,0.104
136,Heavy Feeling,blink-182,I Miss You,0.649,https://api.spotify.com/v1/audio-analysis/28cnXtME493VX9NOw9cIUh,0.534,216533,0.392,28cnXtME493VX9NOw9cIUh,0.000227,9,0.0948,-7.636,0,0.0267,['tempo'],4,https://api.spotify.com/v1/tracks/28cnXtME493VX9NOw9cIUh,['type'],spotify:track:28cnXtME493VX9NOw9cIUh,0.163
137,Re-education pt. 1,Madlib,Cue 1,0.123,https://api.spotify.com/v1/audio-analysis/0FEvXUlnFqVhDgc5qtFSft,0.3,73836,0.529,0FEvXUlnFqVhDgc5qtFSft,0.105,2,0.742,-7.845,1,0.0475,['tempo'],4,https://api.spotify.com/v1/tracks/0FEvXUlnFqVhDgc5qtFSft,['type'],spotify:track:0FEvXUlnFqVhDgc5qtFSft,0.364
138,Re-education pt. 1,J Dilla,So Far To Go,0.00716,https://api.spotify.com/v1/audio-analysis/7zgND5V108SCIwjhLZD6i0,0.638,336813,0.552,7zgND5V108SCIwjhLZD6i0,0.000141,5,0.306,-5.377,0,0.0458,['tempo'],4,https://api.spotify.com/v1/tracks/7zgND5V108SCIwjhLZD6i0,['type'],spotify:track:7zgND5V108SCIwjhLZD6i0,0.288
139,Re-education pt. 1,Common,So Far To Go,0.0669,https://api.spotify.com/v1/audio-analysis/7f1KEQeZhfiigX131qdQbU,0.738,235200,0.549,7f1KEQeZhfiigX131qdQbU,0.00342,1,0.119,-8.018,1,0.202,['tempo'],4,https://api.spotify.com/v1/tracks/7f1KEQeZhfiigX131qdQbU,['type'],spotify:track:7f1KEQeZhfiigX131qdQbU,0.77
140,Re-education pt. 1,D'Angelo,So Far To Go,0.0285,https://api.spotify.com/v1/audio-analysis/3gRlmtdCyNoKiyozn2pqc9,0.753,246440,0.749,3gRlmtdCyNoKiyozn2pqc9,0.0,1,0.0845,-6.132,0,0.316,['tempo'],4,https://api.spotify.com/v1/tracks/3gRlmtdCyNoKiyozn2pqc9,['type'],spotify:track:3gRlmtdCyNoKiyozn2pqc9,0.832
141,Re-education pt. 1,Slum Village,Fall in Love,0.103,https://api.spotify.com/v1/audio-analysis/2NPxL1QqPrD1a7OLHjVcAP,0.837,253720,0.885,2NPxL1QqPrD1a7OLHjVcAP,0.0,6,0.0666,-3.914,0,0.182,['tempo'],4,https://api.spotify.com/v1/tracks/2NPxL1QqPrD1a7OLHjVcAP,['type'],spotify:track:2NPxL1QqPrD1a7OLHjVcAP,0.694
142,Re-education pt. 1,Mos Def,Mathematics,0.274,https://api.spotify.com/v1/audio-analysis/7G3lxTsMfSx4yarMkfgnTC,0.678,290573,0.794,7G3lxTsMfSx4yarMkfgnTC,1.68e-06,10,0.124,-6.186,0,0.14,['tempo'],4,https://api.spotify.com/v1/tracks/7G3lxTsMfSx4yarMkfgnTC,['type'],spotify:track:7G3lxTsMfSx4yarMkfgnTC,0.54
143,Re-education pt. 1,Nas,I Can,0.316,https://api.spotify.com/v1/audio-analysis/6CTG85NJI1Wm60pxTSRNwL,0.526,234487,0.936,6CTG85NJI1Wm60pxTSRNwL,0.000384,8,0.261,-4.576,1,0.263,['tempo'],4,https://api.spotify.com/v1/tracks/6CTG85NJI1Wm60pxTSRNwL,['type'],spotify:track:6CTG85NJI1Wm60pxTSRNwL,0.283
144,Re-education pt. 1,Nas,The World Is Yours,0.361,https://api.spotify.com/v1/audio-analysis/32ThzXPiQKs4CYqvlE7CFq,0.466,254840,0.698,32ThzXPiQKs4CYqvlE7CFq,0.0063,9,0.149,-6.463,0,0.0891,['tempo'],4,https://api.spotify.com/v1/tracks/32ThzXPiQKs4CYqvlE7CFq,['type'],spotify:track:32ThzXPiQKs4CYqvlE7CFq,0.274
145,Re-education pt. 1,Flying Lotus,Never Catch Me,0.000226,https://api.spotify.com/v1/audio-analysis/4so1Rp30yobM7DdcCyuGno,0.36,153667,0.882,4so1Rp30yobM7DdcCyuGno,0.922,8,0.0768,-5.464,1,0.454,['tempo'],4,https://api.spotify.com/v1/tracks/4so1Rp30yobM7DdcCyuGno,['type'],spotify:track:4so1Rp30yobM7DdcCyuGno,0.56
146,Re-education pt. 1,Kendrick Lamar,Never Catch Me,0.151,https://api.spotify.com/v1/audio-analysis/4pdLZsxq0y5oJDb6Cxlokw,0.729,259307,0.442,4pdLZsxq0y5oJDb6Cxlokw,0.0,11,0.189,-8.106,0,0.285,['tempo'],4,https://api.spotify.com/v1/tracks/4pdLZsxq0y5oJDb6Cxlokw,['type'],spotify:track:4pdLZsxq0y5oJDb6Cxlokw,0.757
147,Re-education pt. 1,Flying Lotus,MmmHmm,0.0617,https://api.spotify.com/v1/audio-analysis/1CeizRCGEYPWooEeVfmyFL,0.713,280973,0.541,1CeizRCGEYPWooEeVfmyFL,0.000137,6,0.112,-9.295,0,0.248,['tempo'],4,https://api.spotify.com/v1/tracks/1CeizRCGEYPWooEeVfmyFL,['type'],spotify:track:1CeizRCGEYPWooEeVfmyFL,0.28
148,Re-education pt. 1,Thundercat,MmmHmm,0.143,https://api.spotify.com/v1/audio-analysis/5Kjf7kWia6Ey8nRM4Mgj5l,0.738,236493,0.408,5Kjf7kWia6Ey8nRM4Mgj5l,2.12e-06,1,0.11,-11.257,0,0.116,['tempo'],4,https://api.spotify.com/v1/tracks/5Kjf7kWia6Ey8nRM4Mgj5l,['type'],spotify:track:5Kjf7kWia6Ey8nRM4Mgj5l,0.417
149,Re-education pt. 1,J Dilla,Nothing Like This,0.623,https://api.spotify.com/v1/audio-analysis/2PzYqACbv12FNhrlHPfJEH,0.649,285747,0.3,2PzYqACbv12FNhrlHPfJEH,4.46e-06,3,0.125,-14.74,0,0.0498,['tempo'],4,https://api.spotify.com/v1/tracks/2PzYqACbv12FNhrlHPfJEH,['type'],spotify:track:2PzYqACbv12FNhrlHPfJEH,0.294
150,Re-education pt. 1,The Roots,You Got Me,0.701,https://api.spotify.com/v1/audio-analysis/3xhXKRGahWzcXF8rD5gUvd,0.539,350533,0.363,3xhXKRGahWzcXF8rD5gUvd,3.18e-06,10,0.14,-13.888,0,0.166,['tempo'],4,https://api.spotify.com/v1/tracks/3xhXKRGahWzcXF8rD5gUvd,['type'],spotify:track:3xhXKRGahWzcXF8rD5gUvd,0.549
151,Re-education pt. 1,Tariq Trotter,You Got Me,0.0393,https://api.spotify.com/v1/audio-analysis/2Uu8IiLkLY0UXhCHka4Dlr,0.535,320267,0.505,2Uu8IiLkLY0UXhCHka4Dlr,0.0,2,0.0923,-8.926,0,0.245,['tempo'],4,https://api.spotify.com/v1/tracks/2Uu8IiLkLY0UXhCHka4Dlr,['type'],spotify:track:2Uu8IiLkLY0UXhCHka4Dlr,0.495
152,Re-education pt. 1,Erykah Badu,You Got Me,0.369,https://api.spotify.com/v1/audio-analysis/0siH4BEjWLnRybz0KyXrlw,0.478,208320,0.812,0siH4BEjWLnRybz0KyXrlw,0.0,11,0.278,-5.709,0,0.423,['tempo'],4,https://api.spotify.com/v1/tracks/0siH4BEjWLnRybz0KyXrlw,['type'],spotify:track:0siH4BEjWLnRybz0KyXrlw,0.768
153,Re-education pt. 1,Eve,You Got Me,0.148,https://api.spotify.com/v1/audio-analysis/0IVAlb0cFCH1cQ974iR1TU,0.782,223547,0.589,0IVAlb0cFCH1cQ974iR1TU,0.0,1,0.164,-4.827,1,0.189,['tempo'],4,https://api.spotify.com/v1/tracks/0IVAlb0cFCH1cQ974iR1TU,['type'],spotify:track:0IVAlb0cFCH1cQ974iR1TU,0.869
154,Re-education pt. 1,Jill Scott,A Long Walk,0.0296,https://api.spotify.com/v1/audio-analysis/6zOg9gP62RJSsKFeOBAgvH,0.764,289413,0.525,6zOg9gP62RJSsKFeOBAgvH,0.0,8,0.0993,-5.969,1,0.048,['tempo'],4,https://api.spotify.com/v1/tracks/6zOg9gP62RJSsKFeOBAgvH,['type'],spotify:track:6zOg9gP62RJSsKFeOBAgvH,0.787
155,Re-education pt. 2,Madlib,Distant Land,0.00333,https://api.spotify.com/v1/audio-analysis/5mUNFqUbA1bY9l1qT9tyHT,0.586,238507,0.671,5mUNFqUbA1bY9l1qT9tyHT,0.916,10,0.0521,-9.787,0,0.0445,['tempo'],4,https://api.spotify.com/v1/tracks/5mUNFqUbA1bY9l1qT9tyHT,['type'],spotify:track:5mUNFqUbA1bY9l1qT9tyHT,0.774
156,Re-education pt. 2,Quasimoto,Am I Confused?,0.0747,https://api.spotify.com/v1/audio-analysis/5WLsAfajvm43QnQVa1aZbN,0.755,173107,0.658,5WLsAfajvm43QnQVa1aZbN,1.07e-06,1,0.041,-7.654,0,0.383,['tempo'],4,https://api.spotify.com/v1/tracks/5WLsAfajvm43QnQVa1aZbN,['type'],spotify:track:5WLsAfajvm43QnQVa1aZbN,0.592
157,Re-education pt. 2,Quasimoto,Low Class Conspiracy,0.301,https://api.spotify.com/v1/audio-analysis/4FMaGGx4Qw5s1lT5hucy2X,0.743,146200,0.686,4FMaGGx4Qw5s1lT5hucy2X,0.0,10,0.199,-7.183,0,0.373,['tempo'],4,https://api.spotify.com/v1/tracks/4FMaGGx4Qw5s1lT5hucy2X,['type'],spotify:track:4FMaGGx4Qw5s1lT5hucy2X,0.922
158,Re-education pt. 2,A Tribe Called Quest,We The People....,0.00909,https://api.spotify.com/v1/audio-analysis/3wUX7HpXS382s1DHTRouVk,0.71,172013,0.805,3wUX7HpXS382s1DHTRouVk,0.0,1,0.141,-5.471,1,0.0637,['tempo'],4,https://api.spotify.com/v1/tracks/3wUX7HpXS382s1DHTRouVk,['type'],spotify:track:3wUX7HpXS382s1DHTRouVk,0.897
159,Re-education pt. 2,A Tribe Called Quest,Can I Kick It?,0.173,https://api.spotify.com/v1/audio-analysis/3Ti0GdlrotgwsAVBBugv0I,0.848,251573,0.666,3Ti0GdlrotgwsAVBBugv0I,0.000699,0,0.129,-6.547,1,0.274,['tempo'],4,https://api.spotify.com/v1/tracks/3Ti0GdlrotgwsAVBBugv0I,['type'],spotify:track:3Ti0GdlrotgwsAVBBugv0I,0.744
160,Re-education pt. 3,Albert King,Born Under A Bad Sign,0.436,https://api.spotify.com/v1/audio-analysis/776ESZrMd2rMNsbPOrckXG,0.699,167040,0.633,776ESZrMd2rMNsbPOrckXG,9.32e-05,11,0.0291,-6.249,1,0.0261,['tempo'],4,https://api.spotify.com/v1/tracks/776ESZrMd2rMNsbPOrckXG,['type'],spotify:track:776ESZrMd2rMNsbPOrckXG,0.907
161,Re-education pt. 3,Buddy Guy,"Damn Right, I've Got the Blues",0.105,https://api.spotify.com/v1/audio-analysis/3obpCCdyVurzdtTjRrp6Kt,0.403,271827,0.806,3obpCCdyVurzdtTjRrp6Kt,0.278,7,0.286,-7.427,1,0.0755,['tempo'],3,https://api.spotify.com/v1/tracks/3obpCCdyVurzdtTjRrp6Kt,['type'],spotify:track:3obpCCdyVurzdtTjRrp6Kt,0.617
162,Re-education pt. 3,Buddy Guy,What Kind Of Woman Is This?,0.45,https://api.spotify.com/v1/audio-analysis/0BrmbJnPYcd7gnvLYqxw0r,0.769,317320,0.586,0BrmbJnPYcd7gnvLYqxw0r,0.0243,4,0.11,-6.047,0,0.0412,['tempo'],4,https://api.spotify.com/v1/tracks/0BrmbJnPYcd7gnvLYqxw0r,['type'],spotify:track:0BrmbJnPYcd7gnvLYqxw0r,0.882
163,Re-education pt. 3,B.B. King,"Sweet Little Angel - Live At The Regal Theater, Chicago, 1964",0.377,https://api.spotify.com/v1/audio-analysis/6F76ic7c6au3QxG6jaso7N,0.431,249640,0.432,6F76ic7c6au3QxG6jaso7N,0.000125,6,0.278,-9.857,1,0.0311,['tempo'],3,https://api.spotify.com/v1/tracks/6F76ic7c6au3QxG6jaso7N,['type'],spotify:track:6F76ic7c6au3QxG6jaso7N,0.589
164,Re-education pt. 3,B.B. King,Lucille,0.759,https://api.spotify.com/v1/audio-analysis/4ZSJs1cqeincEi2KjUGmZC,0.6,616560,0.496,4ZSJs1cqeincEi2KjUGmZC,0.0,3,0.0564,-9.537,1,0.062,['tempo'],3,https://api.spotify.com/v1/tracks/4ZSJs1cqeincEi2KjUGmZC,['type'],spotify:track:4ZSJs1cqeincEi2KjUGmZC,0.621
165,Re-education pt. 3,Freddie King,Going Down,0.0339,https://api.spotify.com/v1/audio-analysis/2wnjZXcAT3rCjjqxLeHjv7,0.565,204333,0.526,2wnjZXcAT3rCjjqxLeHjv7,0.000119,0,0.11,-11.352,1,0.0365,['tempo'],4,https://api.spotify.com/v1/tracks/2wnjZXcAT3rCjjqxLeHjv7,['type'],spotify:track:2wnjZXcAT3rCjjqxLeHjv7,0.637
166,Re-education pt. 3,Freddie King,Sweet Home Chicago,0.971,https://api.spotify.com/v1/audio-analysis/2v0I2b2Rg9v5EG8KjRcS1L,0.388,362266,0.335,2v0I2b2Rg9v5EG8KjRcS1L,0.53,9,0.884,-11.561,1,0.0334,['tempo'],4,https://api.spotify.com/v1/tracks/2v0I2b2Rg9v5EG8KjRcS1L,['type'],spotify:track:2v0I2b2Rg9v5EG8KjRcS1L,0.423
167,Re-education pt. 3,Chuck Berry,Johnny B. Goode,0.736,https://api.spotify.com/v1/audio-analysis/3HMrMZ56giBGJYcCMSRijs,0.539,159427,0.874,3HMrMZ56giBGJYcCMSRijs,9.35e-05,10,0.351,-6.065,1,0.0788,['tempo'],4,https://api.spotify.com/v1/tracks/3HMrMZ56giBGJYcCMSRijs,['type'],spotify:track:3HMrMZ56giBGJYcCMSRijs,0.969
168,Re-education pt. 3,Robert Johnson,Cross Road Blues,0.93,https://api.spotify.com/v1/audio-analysis/1TrGdXSgiBm8W68D2K1COG,0.675,149560,0.311,1TrGdXSgiBm8W68D2K1COG,0.000261,9,0.102,-11.959,1,0.0525,['tempo'],4,https://api.spotify.com/v1/tracks/1TrGdXSgiBm8W68D2K1COG,['type'],spotify:track:1TrGdXSgiBm8W68D2K1COG,0.638
169,Re-education pt. 3,B.B. King,"Worry, Worry",0.716,https://api.spotify.com/v1/audio-analysis/6bAgRG61LPaCqhye8IZAGS,0.456,383333,0.403,6bAgRG61LPaCqhye8IZAGS,0.000233,2,0.924,-12.128,1,0.051,['tempo'],3,https://api.spotify.com/v1/tracks/6bAgRG61LPaCqhye8IZAGS,['type'],spotify:track:6bAgRG61LPaCqhye8IZAGS,0.54
170,Re-education pt. 3,Albert King,Call It Stormy Monday,0.614,https://api.spotify.com/v1/audio-analysis/7KSzIkQY7uFFuz7kbwwInq,0.357,540573,0.728,7KSzIkQY7uFFuz7kbwwInq,0.0441,1,0.337,-5.736,1,0.0739,['tempo'],3,https://api.spotify.com/v1/tracks/7KSzIkQY7uFFuz7kbwwInq,['type'],spotify:track:7KSzIkQY7uFFuz7kbwwInq,0.593
171,Re-education pt. 3,Stevie Ray Vaughan,Call It Stormy Monday,0.454,https://api.spotify.com/v1/audio-analysis/0zFgj6fM2MHNTcTyA8LgjO,0.466,186253,0.372,0zFgj6fM2MHNTcTyA8LgjO,0.00913,3,0.0923,-13.183,1,0.084,['tempo'],3,https://api.spotify.com/v1/tracks/0zFgj6fM2MHNTcTyA8LgjO,['type'],spotify:track:0zFgj6fM2MHNTcTyA8LgjO,0.57
172,Re-education pt. 3,Albert King,Laundromat Blues,0.97,https://api.spotify.com/v1/audio-analysis/1TVtYIucWI5fqdQwwlZFR3,0.492,219560,0.596,1TVtYIucWI5fqdQwwlZFR3,0.043,2,0.284,-4.038,1,0.0395,['tempo'],4,https://api.spotify.com/v1/tracks/1TVtYIucWI5fqdQwwlZFR3,['type'],spotify:track:1TVtYIucWI5fqdQwwlZFR3,0.548
173,Re-education pt. 3,Otis Rush,I Can't Quit You Baby,0.248,https://api.spotify.com/v1/audio-analysis/2DODPLqY24UuvUokVh2JwF,0.556,198467,0.337,2DODPLqY24UuvUokVh2JwF,0.0,0,0.0451,-14.563,1,0.0372,['tempo'],4,https://api.spotify.com/v1/tracks/2DODPLqY24UuvUokVh2JwF,['type'],spotify:track:2DODPLqY24UuvUokVh2JwF,0.5
174,Re-education pt. 3,Magic Sam,That's All I Need,0.843,https://api.spotify.com/v1/audio-analysis/73GEVn1tqk9bn0KbtWsiqj,0.433,176186,0.7,73GEVn1tqk9bn0KbtWsiqj,0.324,11,0.102,-8.197,1,0.163,['tempo'],4,https://api.spotify.com/v1/tracks/73GEVn1tqk9bn0KbtWsiqj,['type'],spotify:track:73GEVn1tqk9bn0KbtWsiqj,0.8
175,Re-education pt. 3,Mighty Joe Young,That's All I Need,0.635,https://api.spotify.com/v1/audio-analysis/72VEzahm6rBA22gmi42INx,0.636,178133,0.421,72VEzahm6rBA22gmi42INx,0.0,2,0.0734,-10.054,1,0.0786,['tempo'],3,https://api.spotify.com/v1/tracks/72VEzahm6rBA22gmi42INx,['type'],spotify:track:72VEzahm6rBA22gmi42INx,0.498
176,Re-education pt. 3,Stockholm Slim,That's All I Need,0.533,https://api.spotify.com/v1/audio-analysis/4gTQdiDromDDcqeHL26acM,0.449,174867,0.346,4gTQdiDromDDcqeHL26acM,8.96e-05,5,0.0799,-12.492,1,0.0363,['tempo'],4,https://api.spotify.com/v1/tracks/4gTQdiDromDDcqeHL26acM,['type'],spotify:track:4gTQdiDromDDcqeHL26acM,0.599
177,Re-education pt. 3,Mack Thompson,That's All I Need,0.886,https://api.spotify.com/v1/audio-analysis/2cXuMaLQcHxx3JF4F6NGab,0.684,164373,0.333,2cXuMaLQcHxx3JF4F6NGab,0.0,5,0.286,-10.487,1,0.0524,['tempo'],4,https://api.spotify.com/v1/tracks/2cXuMaLQcHxx3JF4F6NGab,['type'],spotify:track:2cXuMaLQcHxx3JF4F6NGab,0.833
